8.576826250807e-02,-1.456425817808e+00,1.343398504167e+00,-3.020953162987e-01,-1.402309894574e+00
1.006044994718e-01,2.226126500260e-01,5.777256138695e-01,1.819194463629e-01,-5.840214624743e-01
4.827063115042e-01,1.162550839359e-01,3.029395050029e-01,-1.064276830059e+00,9.207933970752e-01
-1.415657304619e+00,4.945579910703e-01,1.848700177600e-02,1.806669936960e+00,-2.454280832219e-01
1.199939921052e+00,1.780885216099e-01,7.404841079175e-01,-8.562507371769e-01,1.097418746857e-02
-1.334369318624e+00,-1.003601647623e+00,-1.381079645392e-01,6.619436374765e-02,-1.042623567751e+00
1.511023645658e-01,4.746944500660e-01,-2.220703505266e+00,-1.058925244603e+00,-7.930438335991e-01
2.904211769987e+00,-8.478603875177e-01,6.773611991174e-01,-9.098100289032e-01,-8.640217102595e-01
1.557742009647e+00,6.258117009272e-02,-2.148819288322e-01,6.685254039042e-01,-2.168120721693e-01
1.046585249000e-01,6.338281230459e-01,4.427916985767e-01,3.013714776399e-02,1.083053137268e+00
-2.722140593539e-01,9.146128391869e-01,-1.623107306841e-01,-8.445277652451e-02,-1.527805420313e-01
7.339819975201e-01,4.852021802512e-01,7.865979584049e-01,-1.498433581234e+00,1.391276386714e+00
2.673718814954e-01,-2.443432034065e-01,4.278801425221e-01,4.686394747100e-01,1.300530070135e+00
2.097574518741e+00,-1.462928780871e-01,-1.008688031337e+00,5.917304139058e-01,1.252105195102e+00
1.021463989284e+00,1.295263014067e+00,4.698552230836e-02,4.554195711831e-02,-1.059305783045e+00
-1.028309051992e+00,1.055502343993e+00,1.116214686717e+00,2.244200349142e+00,-8.186901426077e-01
-6.397458692244e-02,-5.519286706591e-01,5.524202674141e-01,2.884414941695e-01,3.196450480543e-01
-8.226935353110e-01,-1.415741434573e+00,-2.431494621705e-01,-5.267871369817e-01,-2.506198018240e-01
-1.223051023033e+00,1.340879750441e+00,9.872069979727e-01,3.233201180560e-01,-8.697350581986e-01
-2.370573564567e-01,-1.757389252810e+00,-1.460397203909e+00,-9.280863258572e-01,-8.401336263690e-01
-6.022472035904e-01,-2.482530614050e+00,1.674519509992e-01,-9.928085018289e-01,9.167131211282e-01
-7.999511896469e-01,-1.138593539656e+00,2.680666724397e-02,-1.674364923090e+00,-1.484497958382e+00
-3.880227428591e-01,-1.477160916755e+00,8.877137005714e-01,-5.488815059359e-01,-1.780710642922e-01
1.375900163812e+00,3.125351406372e-01,-1.177519161157e+00,-3.358684551396e-01,6.939961457180e-02
-2.266332991036e-01,9.550850707541e-01,-2.168081972753e+00,9.243352088360e-01,3.543767543466e-02
1.233011575712e+00,-1.176956481824e+00,-1.086704400056e+00,2.990328748809e-01,-4.097570609186e-03
3.637444656699e-01,-4.069563130918e-01,-6.580756573937e-01,1.526508485214e+00,-1.059498295378e+00
8.796041751912e-01,-2.280107860391e+00,3.145382988658e+00,-1.658144062788e+00,4.761301209470e-01
-1.729648415496e+00,-6.425532807387e-02,5.265695193028e-01,-9.686273364679e-02,-8.425440255244e-01
