-1.090639420615e+00,9.949331900788e-01,-6.824122939301e-01,-8.050484609416e-01,-9.018647264718e-01,1.040031357653e+00,1.070148524571e+00,-9.079590525615e-01,2.919073723305e-01,-5.081797176386e-01,1.225449557143e+00,6.632923357082e-02,3.203854172915e-02,-4.954734722026e-01,3.971761514460e-01,2.098264420165e-01,-5.459927360872e-01,3.294768665972e-01,2.800036306367e-01,-6.158416277849e-02
2.324364479561e-01,1.425824622236e-01,2.617616919854e+00,-4.641503808096e-01,1.542097735744e+00,2.137044863994e+00,1.151638841111e+00,8.309171340061e-01,-6.335080865494e-01,-1.122250346591e+00,6.982414662240e-01,1.497077903761e+00,7.624498028585e-01,4.132152664353e-01,-4.407703683896e-01,-9.101262745320e-01,7.484093605856e-01,-2.443847600056e-01,-8.332407338645e-01,3.161479305367e-01
1.256909488394e+00,6.344910142915e-01,8.028864718575e-01,-1.091482667124e+00,1.206879320211e-01,-2.639151966875e-01,-1.522263582791e-01,3.507956310747e-01,2.894117334221e-01,7.419872632985e-02,1.743470204694e-01,-1.566791846981e+00,2.695261366677e-01,-2.276118904627e-01,3.967437064848e-02,-2.025378373004e-01,1.452358653897e+00,7.074170225188e-01,-9.837646526328e-01,3.163564029308e-01
-1.527391904360e+00,-3.791809819806e-01,-1.095325166728e+00,-1.161655779437e+00,2.388744202544e-02,-1.190413507851e-01,5.259364098466e-01,1.966611466424e-01,-2.743854647555e-01,3.744013918201e-01,8.981141691784e-01,9.878093952746e-01,-8.128624613894e-01,1.016877513501e+00,-8.760486983990e-02,-6.350242539059e-01,-1.019312511720e+00,-3.910757833262e-01,1.053499805462e-01,-3.183730274050e-01
1.768571617019e+00,5.357162380571e-02,1.520417371023e-01,-5.572805374733e-01,6.354219956182e-01,-4.604828277530e-01,1.600188800582e+00,9.699446975840e-01,3.523098527076e-01,-2.710294804439e-01,4.331362117510e-01,-2.332653137677e-01,-2.033839252459e-01,1.143277659586e-01,-7.650382739751e-02,-6.758731252434e-01,7.669567054676e-01,-4.069468990040e-01,-9.668505309623e-01,-6.574118186394e-01
-3.902243212697e-01,-4.537408586405e-01,-1.134166919118e+00,1.742681774630e+00,1.514847442371e-01,2.652453334796e-01,-7.946876503787e-01,-1.696267137458e+00,-1.173995001483e-01,-1.145001077061e+00,1.167323885698e+00,-3.184464585549e-01,-2.008754089985e-01,-4.295448804639e-01,8.630543592141e-02,1.120448593977e+00,-9.821354391797e-01,-3.256968385798e-01,-1.048644778363e+00,7.083765786506e-01
-6.755343115262e-01,-2.741263649440e-01,9.720884479561e-01,2.955481598338e-01,-4.456310519650e-01,-3.243037179348e-01,-9.497984158132e-01,1.671208121377e+00,6.665710940593e-01,6.864919905608e-01,3.338408475875e-01,6.604577997442e-01,8.470983271278e-02,3.943566209615e-01,-5.088058184617e-01,5.228440312299e-01,1.954114657415e-01,1.163151219586e+00,5.628246441053e-01,-5.409171797023e-01
8.992771933267e-01,-8.001147107000e-01,3.595992689552e-01,9.537168693922e-01,-1.129571947615e+00,7.038243292090e-01,-9.436601713468e-02,-1.838040871392e+00,-4.519249775679e-01,2.516595844121e-02,8.123361158930e-01,1.332886564942e-01,-3.014695728194e-01,-7.357230007047e-01,-4.340862557508e-01,-9.244815229576e-02,8.861423001712e-01,-6.236575031588e-01,1.932236051954e-01,-2.546262564527e-01
9.426346031590e-01,-9.734959448044e-01,-2.899288203575e-01,-1.756909418156e+00,-6.236342048781e-01,-3.863314208862e-01,-1.645286445256e+00,-6.768355918912e-02,-1.361030141680e-01,6.246633139936e-01,8.220111685222e-01,4.460685224984e-01,-1.758789324038e-01,9.162610487087e-01,-3.007431365549e-01,4.633665640567e-01,2.284983637386e-01,2.372437386873e-01,-1.835219718844e-01,-6.482485299087e-01
6.012516489569e-01,-7.088994798250e-01,1.231175871288e-02,-9.710608608964e-01,1.325225786586e+00,-3.428344222818e-01,-4.917884859251e-01,-1.005786285883e-01,8.899834218577e-01,-1.132526379784e-01,3.855162267648e-01,-5.865648382055e-01,-1.109489094215e-02,-3.719750444781e-01,-2.888953773785e-01,1.634166444315e+00,5.972059613983e-01,2.294245771540e-01,-1.293832107329e-01,-1.055386042846e-01
1.149058835344e+00,-1.061239707409e+00,2.743450522560e-01,9.880192215159e-01,3.165738282108e-02,-1.364004603214e+00,1.049501708368e-01,4.345380463572e-03,4.880840598101e-01,-5.841981514428e-01,9.717234886108e-01,-3.298686138961e-01,3.441519667523e-01,3.867517950519e-01,1.333347512778e+00,-7.476208744107e-02,-5.815265571365e-01,8.066698310372e-01,1.354266840345e-01,7.449136439052e-01
-1.220943152877e+00,-6.163616075507e-01,-5.896995847379e-01,2.009207140558e-01,-6.242013305255e-01,1.423430895276e+00,1.432103417429e+00,6.959846373382e-01,-7.717920728320e-01,-3.135515643933e-01,-5.363622863515e-01,3.850474356359e-01,-3.513542659905e-01,5.240554800586e-01,1.812437796818e-01,1.302267061044e+00,-8.206023185901e-01,4.467731700658e-01,-6.241970692145e-01,1.413303045067e-01
-3.212348616754e-01,8.670923594943e-01,-3.190956849462e-01,-2.017655778677e-01,1.703577235176e-01,1.522605762406e+00,2.602060677016e-01,1.331810807659e-01,2.445143288955e-03,3.684448258415e-01,2.907107831829e-01,1.271539242456e-01,1.545253349223e+00,-3.537447334860e-01,-2.629545098721e-01,8.927879246006e-01,3.757501877049e-01,3.413387048389e-01,5.066882691821e-01,-8.838051600290e-01
9.986825527704e-02,5.244273111993e-01,7.435476280701e-01,9.400817821521e-01,-1.920251758067e+00,4.804441771269e-01,1.372066263258e+00,-1.284556626626e-01,-2.883258329603e-01,-5.434757301636e-01,2.810150867746e-01,1.546073502352e-01,8.914327987873e-01,-3.661616220302e-02,9.580617958639e-02,5.987229714888e-01,-1.093672096580e+00,-2.862043202868e-01,3.036092240163e-02,3.435014827959e-01
-1.948269452385e+00,9.981096111260e-01,1.696843815219e+00,1.242569132512e+00,-8.220191906799e-05,-5.193820407291e-02,3.293424379207e-02,1.289074277995e+00,-8.439989555963e-01,7.867971624330e-01,-5.250203490267e-01,-1.234383761778e+00,-1.033214012145e+00,-2.655635737448e-02,1.366822001635e+00,-8.676233476151e-01,6.292170840657e-01,3.748228141040e-01,3.840453804629e-02,-1.410570870284e-01
-1.452996092408e+00,2.553960217265e-01,-1.527907554991e-01,2.066766538864e-01,-4.572266515703e-01,-3.389329611714e-01,-6.957723761879e-01,-4.325256228876e-02,-3.016063228188e-01,4.316374893149e-01,2.094539634957e-01,2.937253571916e-01,-8.422970012941e-01,1.666692377158e-01,-1.065883943013e+00,6.425667857040e-01,5.537571005893e-01,3.499757577648e-02,-1.008246040007e+00,-1.135195387507e+00
2.336851276341e+00,4.052277150427e-01,9.681859650315e-01,-5.625401160929e-01,1.079348485305e+00,2.927847587436e-01,1.233071768069e+00,-8.352644210001e-01,-2.740530962622e-02,-1.350342390141e+00,-3.214952786375e-01,-8.617638092459e-01,2.751713263686e-01,-2.676279349662e-02,1.159441384343e-01,-1.212105080171e+00,-7.209119509592e-01,-2.898491101752e-01,-1.212675208561e+00,-1.029718271190e-03
1.318588042785e+00,5.121896088906e-01,3.281841776995e-01,2.683289851726e-01,2.055610241458e-01,6.244333923617e-01,-3.351685443125e-02,-4.449451674099e-01,-2.011179583265e-01,5.304947994088e-01,1.380694753632e+00,8.836855539727e-01,3.477092630325e-01,6.613076976096e-01,4.478691068347e-01,-7.707771099472e-02,-8.886725909014e-01,-1.644946955274e-01,1.238847780359e-01,6.660016486517e-01
6.650275104375e-01,-3.615418040940e-01,-1.355940052192e+00,-4.326201087603e-01,-3.763380490595e-01,6.250371504975e-01,1.006591671637e+00,5.506675842939e-01,5.657946555620e-01,-3.038206148572e-01,7.270591109791e-01,2.455215933593e-02,4.350959173152e-01,-1.466356709777e+00,-5.749434913587e-02,1.046019475460e-01,-2.971360430107e-01,6.555894467646e-01,1.219456251111e-01,-8.069597139778e-01
3.771723740818e-01,-7.329947258137e-01,-1.655292641208e-01,5.512922174578e-01,-4.573461460018e-02,-5.176765595712e-01,-4.088203128939e-01,-2.811985333372e-01,1.200204829696e-02,1.527681663788e+00,-1.442732325698e+00,-1.096281411072e+00,-9.748222610835e-01,-2.111410811929e-01,-6.108254058513e-01,1.762465205992e-01,-4.414309335686e-01,1.982007524396e-01,6.897680621783e-01,1.969143025389e-01
-7.533324955612e-01,8.675798132469e-01,-7.873551697091e-01,-1.411566346346e+00,1.187328143641e+00,-4.853023107199e-01,4.480891262685e-01,1.384820182385e+00,-1.826219571262e-01,-1.101295007192e+00,-6.231815562539e-01,9.410114432402e-02,9.563539704820e-01,-1.872971078153e-01,3.661340345419e-01,5.278187084676e-01,3.963721494895e-01,-1.785264341820e-01,-3.308717819142e-01,-2.951408011453e-01
1.036523303159e+00,-1.408852492655e+00,-1.906834402110e+00,2.161366321053e-01,-8.098350067115e-03,-4.623642516166e-01,-4.753823249098e-01,4.809547815864e-01,1.053335664205e+00,1.378978731875e+00,1.865000968169e-02,2.272441555228e-01,3.265866077056e-01,-1.066227257310e+00,9.862610522076e-01,-3.787920857129e-01,-6.803869544296e-01,-1.688009522124e-01,6.572677932204e-01,-4.813310120788e-01
-1.156674750801e+00,-9.192409136353e-01,1.355453515705e+00,1.124788114907e+00,-1.173788253955e+00,-3.485450355650e-01,9.152596488795e-01,-3.002739116202e-01,3.418232892910e-02,-6.161067285094e-01,-1.201936411463e+00,2.041559406979e-01,6.000185362614e-01,7.618770217118e-01,-2.480088378701e-01,1.205839073099e+00,4.511583739678e-01,6.127882492675e-01,-5.329567830150e-01,-2.264724576026e-01
-3.029317651401e-01,1.597699962891e-01,-2.831981372851e+00,4.356638059181e-01,-6.484529749551e-01,8.819525299457e-02,-5.751274373384e-01,1.840657184440e+00,-7.341300785033e-02,-7.356143040700e-01,-1.623930052560e-01,1.944392890869e-02,7.899138343376e-02,-3.707045283443e-01,-4.250559405429e-01,8.715577908207e-01,-7.632173280635e-01,4.049398002392e-01,-9.023164715640e-01,-6.362113392739e-01
4.276770439232e-01,-1.346249701905e-01,-6.325025418819e-01,-8.038473415590e-01,-9.080277506292e-01,-7.846865707828e-01,-1.089250915904e+00,-1.648213420055e-01,-1.047675465215e+00,5.361625729943e-01,-8.767521469136e-02,1.416555039145e+00,7.249381877003e-01,-2.885223022428e-01,-1.154949883238e-01,-5.511464089566e-01,1.118611261927e-01,-3.031436292866e-01,-1.498542025176e-01,7.770772065472e-02
-1.497703682887e+00,-8.498626313815e-01,4.597833745575e-01,-7.492600688574e-01,5.470838458712e-01,-1.099334305854e+00,9.113356803268e-01,1.812040162701e+00,-8.397381829772e-01,-3.335952878443e-01,3.268454636189e-01,-1.308968288931e+00,-1.255175902081e-01,-9.339646411771e-01,-3.489311209308e-01,9.207860575803e-01,-1.478207564899e+00,1.995527940796e-01,-6.862345372644e-01,4.197856497637e-01
1.983069134206e-01,2.955040248003e-01,1.161669747359e-01,9.216302175332e-01,-1.061270107075e-02,-3.131320330073e-01,5.953062621450e-02,7.370068288778e-01,5.519688500347e-01,-6.759917150050e-01,-8.917875808492e-01,-2.420752308310e-01,-1.920063909665e-01,3.445926386107e-02,-5.722823407973e-01,-2.084532054444e-01,4.081845806619e-02,-6.529247687673e-01,-2.673475891849e-02,7.616274805304e-02
5.683044525297e-01,6.594662912628e-01,7.015776824890e-02,5.617757573306e-01,1.698166207386e+00,1.316994160042e+00,4.667804934418e-01,-4.265126665917e-02,3.234407288183e-01,-6.565397452359e-01,5.650125948451e-01,-4.206539384335e-01,6.088067574104e-01,3.456614165442e-01,-8.136674159983e-01,-1.526519187944e-01,5.986565554368e-01,-1.008576837328e+00,6.601328641440e-01,1.764189508515e-01
3.723048233666e-01,2.463744613466e-01,1.634089938998e+00,1.478374041368e+00,2.760571978481e-01,6.672265762422e-02,6.713905258535e-01,-9.766421699750e-02,-5.607052426320e-01,1.332541960739e+00,-1.008161622004e+00,-9.123532721108e-01,-6.045210298480e-01,3.694984396178e-01,-7.638317672187e-01,-1.466111706725e-01,7.341864979704e-03,7.704973178469e-01,-2.627623560189e-01,-2.058831066072e-01
-1.770637864106e+00,-1.088405641057e+00,-6.932353856435e-01,-4.622290427004e-01,1.251645764734e+00,-2.321461293572e-01,-1.029021817477e-01,8.566524151848e-02,-8.145455700422e-01,3.461443074991e-01,4.027279157600e-01,-5.621987539650e-01,8.063639202133e-01,9.401564880582e-02,-1.840381680609e-01,-1.058074762668e+00,8.453118799306e-01,6.857004844975e-01,8.042280690118e-01,4.832562937538e-01
7.074132331782e-01,1.142011683965e+00,-2.579963318516e+00,9.762636721939e-01,-1.150011599984e+00,-2.641772795721e-02,-2.885825926737e-01,-1.341292048469e-01,-3.960176994412e-01,4.689192636444e-01,-4.215426553675e-01,3.345972268806e-01,2.097692523849e-02,8.387373878474e-01,-7.336246312528e-01,-9.423690128224e-01,4.798381658272e-01,6.028916935527e-01,4.997691325728e-01,-2.773028448045e-01
3.521420080774e-01,-9.083190326570e-02,2.099929177831e-01,-1.673283992539e+00,9.737529525723e-01,1.477776349365e+00,-7.413541336695e-01,-5.354137666824e-01,7.136744090461e-02,4.711259337439e-01,1.400998795739e+00,-8.318527072013e-01,8.267075615681e-01,-1.116042642971e+00,1.588833119735e-01,-5.945274700226e-01,3.230942812196e-01,2.115467843380e-01,-6.970349388799e-01,-2.434369278272e-01
1.589095705345e+00,-4.974817426368e-01,1.070400738474e+00,1.726738093870e+00,-7.503092776907e-01,4.571492407419e-01,-1.213362493556e-01,2.465543014149e-01,5.807723967236e-01,3.343217264297e-01,4.559948235848e-03,-8.802991382699e-02,-9.206864190915e-01,-4.844962387054e-02,6.319812883923e-01,-4.554221172568e-01,-3.317466961864e-01,-2.122393657154e-01,7.322174143106e-01,6.918866210886e-02
2.349382458038e-01,-4.517871791515e-01,9.867598123901e-01,-6.037780197600e-01,-2.598951462282e-01,-2.240457804792e-01,6.885554522405e-01,-5.934265859619e-01,8.213494363667e-01,-1.098666953935e+00,-3.962241658544e-01,-6.328861114166e-01,7.726478945438e-01,5.413647729790e-01,6.492881052963e-01,-1.927061280617e-01,-5.093710896347e-01,-1.063374889075e+00,9.671235143373e-01,6.755188268860e-01
-9.607293114393e-01,1.197494736974e+00,-1.717600412810e+00,3.435378577462e-02,-2.160373545335e-01,-4.756248374595e-01,1.364138154981e-01,-1.595315425472e+00,-1.075643312335e+00,-1.001017472780e+00,5.082588990035e-01,6.780538376273e-01,-2.967407716199e-01,9.513038949334e-01,2.549340867264e-01,-2.896937701961e-01,2.194979889234e-01,-3.789606441392e-01,5.282793754550e-01,-3.838994829976e-02
4.867118150202e-01,1.093135263807e+00,-9.782169223855e-01,1.355282511250e+00,3.023608039125e-01,-7.006376146341e-03,-7.677026748344e-01,6.643839947597e-01,-4.431588410927e-01,-1.799325771582e+00,9.758592197209e-01,9.396528542686e-01,-1.387781961860e-01,-1.288349854742e-01,7.690494337310e-02,-2.887222777795e-01,8.146046992298e-01,-2.336946070433e-01,-6.735966577830e-01,-2.172340061016e-01
2.067607074972e+00,-1.844089406043e+00,1.638106048567e+00,9.056603283295e-01,-1.598336741254e-01,-1.954278858990e-01,-1.997156805951e+00,3.202340810937e-01,6.797891714782e-01,1.696505388898e+00,1.712754151613e-01,-8.879313796962e-01,2.037773849265e-01,-7.690794270860e-01,-7.669740225476e-01,4.015556571497e-01,-2.651817945360e-01,1.709660938226e-01,-5.257501724970e-01,3.130490948193e-01
-3.406611051848e-01,-9.921537185444e-01,-3.279763589098e-01,-9.263876539981e-01,9.927355981849e-01,1.961671003525e-01,6.238847538331e-01,4.145454043135e-01,-9.220398186857e-01,7.632252729665e-01,1.038122392757e-01,-6.385140055922e-01,-8.361439489536e-01,-8.750782535346e-01,-8.340208831129e-01,-6.414345521449e-01,6.672166170782e-01,-7.241247822711e-01,1.487696038128e-01,-9.523406055158e-02
2.356214024233e+00,-1.101255138236e+00,7.035850161952e-01,3.930888068643e-01,-1.511106243763e+00,7.770112012327e-01,4.215972170970e-01,7.963935190503e-01,-4.467433045540e-01,8.129449846755e-01,-1.316353026537e-01,-7.490960309040e-02,-8.303726871000e-01,4.105967054506e-01,9.840915793569e-02,4.031455965911e-02,1.142304000432e-01,-6.204242074993e-01,6.838698175419e-01,4.932926995403e-01
-2.386949785347e-01,5.984432965581e-01,-5.318463839656e-01,5.276242731593e-01,2.164424939927e+00,4.158696808864e-01,7.976808939329e-01,1.387301500999e+00,1.852436556942e-01,-9.954854305030e-02,-1.161200656025e+00,9.389749075961e-01,-5.672735827091e-01,7.473917714022e-01,-1.052644684403e-01,-2.883745178872e-01,-8.240399046960e-02,2.895841082960e-02,3.512172424412e-01,2.435969127488e-01
1.292850187167e+00,5.150146318335e-01,-7.286904281234e-01,8.761529438718e-03,7.218464993774e-01,5.752470571800e-01,2.356147161751e-01,1.300568998607e-01,1.227992927156e+00,-4.509557698331e-01,1.304763762630e-01,8.523227994568e-01,-4.685513634236e-02,6.416647847194e-01,2.685242739649e-01,7.853092280051e-01,-3.375591853633e-01,-1.828124959073e-01,9.314400582024e-01,6.647935418697e-01
