-1.090639420615e+00,9.949331900788e-01,-6.824122939301e-01,-8.050484609416e-01,-9.018647264718e-01,1.040031357653e+00,1.070148524571e+00,-9.079590525615e-01,2.919073723305e-01,-5.081797176386e-01
2.324364479561e-01,1.425824622236e-01,2.617616919854e+00,-4.641503808096e-01,1.542097735744e+00,2.137044863994e+00,1.151638841111e+00,8.309171340061e-01,-6.335080865494e-01,-1.122250346591e+00
1.256909488394e+00,6.344910142915e-01,8.028864718575e-01,-1.091482667124e+00,1.206879320211e-01,-2.639151966875e-01,-1.522263582791e-01,3.507956310747e-01,2.894117334221e-01,7.419872632985e-02
-1.527391904360e+00,-3.791809819806e-01,-1.095325166728e+00,-1.161655779437e+00,2.388744202544e-02,-1.190413507851e-01,5.259364098466e-01,1.966611466424e-01,-2.743854647555e-01,3.744013918201e-01
1.768571617019e+00,5.357162380571e-02,1.520417371023e-01,-5.572805374733e-01,6.354219956182e-01,-4.604828277530e-01,1.600188800582e+00,9.699446975840e-01,3.523098527076e-01,-2.710294804439e-01
-3.902243212697e-01,-4.537408586405e-01,-1.134166919118e+00,1.742681774630e+00,1.514847442371e-01,2.652453334796e-01,-7.946876503787e-01,-1.696267137458e+00,-1.173995001483e-01,-1.145001077061e+00
-6.755343115262e-01,-2.741263649440e-01,9.720884479561e-01,2.955481598338e-01,-4.456310519650e-01,-3.243037179348e-01,-9.497984158132e-01,1.671208121377e+00,6.665710940593e-01,6.864919905608e-01
8.992771933267e-01,-8.001147107000e-01,3.595992689552e-01,9.537168693922e-01,-1.129571947615e+00,7.038243292090e-01,-9.436601713468e-02,-1.838040871392e+00,-4.519249775679e-01,2.516595844121e-02
9.426346031590e-01,-9.734959448044e-01,-2.899288203575e-01,-1.756909418156e+00,-6.236342048781e-01,-3.863314208862e-01,-1.645286445256e+00,-6.768355918912e-02,-1.361030141680e-01,6.246633139936e-01
6.012516489569e-01,-7.088994798250e-01,1.231175871288e-02,-9.710608608964e-01,1.325225786586e+00,-3.428344222818e-01,-4.917884859251e-01,-1.005786285883e-01,8.899834218577e-01,-1.132526379784e-01
1.149058835344e+00,-1.061239707409e+00,2.743450522560e-01,9.880192215159e-01,3.165738282108e-02,-1.364004603214e+00,1.049501708368e-01,4.345380463572e-03,4.880840598101e-01,-5.841981514428e-01
-1.220943152877e+00,-6.163616075507e-01,-5.896995847379e-01,2.009207140558e-01,-6.242013305255e-01,1.423430895276e+00,1.432103417429e+00,6.959846373382e-01,-7.717920728320e-01,-3.135515643933e-01
-3.212348616754e-01,8.670923594943e-01,-3.190956849462e-01,-2.017655778677e-01,1.703577235176e-01,1.522605762406e+00,2.602060677016e-01,1.331810807659e-01,2.445143288955e-03,3.684448258415e-01
9.986825527704e-02,5.244273111993e-01,7.435476280701e-01,9.400817821521e-01,-1.920251758067e+00,4.804441771269e-01,1.372066263258e+00,-1.284556626626e-01,-2.883258329603e-01,-5.434757301636e-01
-1.948269452385e+00,9.981096111260e-01,1.696843815219e+00,1.242569132512e+00,-8.220191906799e-05,-5.193820407291e-02,3.293424379207e-02,1.289074277995e+00,-8.439989555963e-01,7.867971624330e-01
-1.452996092408e+00,2.553960217265e-01,-1.527907554991e-01,2.066766538864e-01,-4.572266515703e-01,-3.389329611714e-01,-6.957723761879e-01,-4.325256228876e-02,-3.016063228188e-01,4.316374893149e-01
2.336851276341e+00,4.052277150427e-01,9.681859650315e-01,-5.625401160929e-01,1.079348485305e+00,2.927847587436e-01,1.233071768069e+00,-8.352644210001e-01,-2.740530962622e-02,-1.350342390141e+00
1.318588042785e+00,5.121896088906e-01,3.281841776995e-01,2.683289851726e-01,2.055610241458e-01,6.244333923617e-01,-3.351685443125e-02,-4.449451674099e-01,-2.011179583265e-01,5.304947994088e-01
6.650275104375e-01,-3.615418040940e-01,-1.355940052192e+00,-4.326201087603e-01,-3.763380490595e-01,6.250371504975e-01,1.006591671637e+00,5.506675842939e-01,5.657946555620e-01,-3.038206148572e-01
3.771723740818e-01,-7.329947258137e-01,-1.655292641208e-01,5.512922174578e-01,-4.573461460018e-02,-5.176765595712e-01,-4.088203128939e-01,-2.811985333372e-01,1.200204829696e-02,1.527681663788e+00
