8.446812343969e-01,-6.690072344526e-01,-8.063055473777e-01,-1.195722447338e+00,2.111005940994e-02
6.252837716536e-01,3.694059547900e-01,-3.543440149031e-01,6.944010509967e-01,1.620949198658e+00
1.418031340127e+00,-1.405152368567e+00,-2.750418619120e-01,1.255480464821e+00,5.755323627939e-01
3.673171988810e-01,7.811944415308e-01,6.182996799833e-01,1.347267702828e+00,-2.172947729538e+00
-2.988295618034e-01,1.473762687001e-01,-2.653009210541e-01,-4.829698121725e-01,2.916852183554e-01
-9.596282065885e-01,2.369938434770e-01,-7.600456998184e-01,1.087080726893e+00,-1.449597993379e-01
4.807538954537e-01,1.894761509245e+00,-1.450126613445e-01,8.711515228653e-01,-9.326112281083e-01
1.003921552422e+00,1.466394497422e+00,-1.839976798940e+00,-8.674681168221e-02,2.358178473949e-02
1.290785725737e+00,-9.433048458431e-02,6.245079965025e-01,-1.310122373375e+00,1.070062395154e-01
-3.807802896584e-01,-2.206432556769e-01,-1.924111903054e-01,-1.027014171846e+00,1.139571304353e-01
3.017892360356e-01,5.463866981837e-01,7.463403127453e-01,-1.050212338776e+00,-9.012772936183e-01
5.764727666802e-01,1.171126086533e+00,-1.396048133096e-01,8.583127864981e-03,8.663713741364e-01
8.982198248733e-01,5.035235318996e-01,2.529762509771e-02,-6.498894667851e-01,-6.841858699940e-01
-9.560027836134e-01,-1.216779178418e+00,-5.027966201844e-01,4.372620981599e-01,-2.748061390190e-01
-7.165036400873e-01,1.725650158124e-01,-3.312271587637e-01,-6.474710731805e-01,-3.988599067913e-01
-1.546589153890e+00,1.485937638485e+00,3.946798989308e-01,-1.384807465318e-01,5.658421976368e-01
1.593646868116e+00,1.290138549525e+00,1.112612709259e+00,7.575581472598e-01,-7.518408611617e-01
6.532354815364e-01,-1.603902333916e+00,-5.287307619022e-01,-4.675970687024e-01,5.735713124695e-01
-1.565765546485e+00,-4.701116729682e-01,7.304269296843e-01,1.694306818122e+00,9.670763232277e-01
