8.446812708635e-01,-6.690072352696e-01,8.063055586406e-01,-1.195722413875e+00,2.111012680550e-02
6.252837801950e-01,3.694059296018e-01,3.543438685628e-01,6.944011007388e-01,1.620949218752e+00
1.418031301803e+00,-1.405152381900e+00,2.750418239546e-01,1.255480529579e+00,5.755323287226e-01
3.673171292402e-01,7.811944431880e-01,-6.182994705411e-01,1.347267689335e+00,-2.172947810804e+00
-2.988295509338e-01,1.473762673672e-01,2.653009030510e-01,-4.829698244711e-01,2.916852638875e-01
-9.596282442910e-01,2.369938251040e-01,7.600457443661e-01,1.087080698913e+00,-1.449597357264e-01
4.807538575020e-01,1.894761533315e+00,1.450127018349e-01,8.711515153722e-01,-9.326112122716e-01
1.003921564630e+00,1.466394500437e+00,1.839976779696e+00,-8.674677617429e-02,2.358195197328e-02
1.290785783965e+00,-9.433048885470e-02,-6.245080117403e-01,-1.310122322636e+00,1.070061844313e-01
-3.807802444441e-01,-2.206432554646e-01,1.924111676488e-01,-1.027014177121e+00,1.139571736662e-01
3.017892462502e-01,5.463867177025e-01,-7.463402353200e-01,-1.050212350985e+00,-9.012773401838e-01
5.764727714994e-01,1.171126070584e+00,1.396047644394e-01,8.583171137693e-03,8.663713768111e-01
8.982198366004e-01,5.035235425073e-01,-2.529756866137e-02,-6.498894498369e-01,-6.841858743787e-01
-9.560028003935e-01,-1.216779186801e+00,5.027966564236e-01,4.372620574757e-01,-2.748060953665e-01
-7.165036113454e-01,1.725650073329e-01,3.312271944925e-01,-6.474711063064e-01,-3.988598431735e-01
-1.546589151875e+00,1.485937638842e+00,-3.946799367180e-01,-1.384807940604e-01,5.658421984916e-01
1.593646809720e+00,1.290138584876e+00,-1.112612662556e+00,7.575581848351e-01,-7.518409927482e-01
6.532354904026e-01,-1.603902324498e+00,5.287307116080e-01,-4.675970335110e-01,5.735713338031e-01
-1.565765611486e+00,-4.701116821012e-01,-7.304269898092e-01,1.694306778461e+00,9.670762444803e-01
-1.161828617378e+00,8.348344928133e-01,-7.660437946920e-01,-8.243179845586e-01,-3.453439900167e-01
-4.111244754097e-01,-5.387886813004e-01,-6.619617620441e-01,1.415163529020e+00,-1.142835402386e+00
